"country","year","gender","age","rank_permanent_inc","nobs_res_1yr_log_chg_by_skill","p9050_res_1yr_log_chg_by_skill","p5010_res_1yr_log_chg_by_skill","p9010_res_1yr_log_chg_by_skill"
"AUS",2014,"Male","25-55",70,58779,0.17685349,0.19864361,0.3754971
"AUS",2014,"Male","25-55",72.5,58781,0.1822928,0.1991117,0.38140452
"AUS",2014,"Male","25-55",75,58781,0.1778145,0.2033665,0.381181
"AUS",2014,"Male","25-55",77.5,58780,0.17760749,0.2126289,0.39023638
"AUS",2014,"Male","25-55",80,58780,0.18256849,0.21975541,0.4023239
"AUS",2014,"Male","25-55",82.5,58781,0.1893605,0.22451891,0.41387939
"AUS",2014,"Male","25-55",85,58780,0.18925551,0.24051,0.42976552
"AUS",2014,"Male","25-55",87.5,58781,0.18937409,0.2455163,0.43489039
"AUS",2014,"Male","25-55",90,58780,0.1930058,0.26476681,0.45777261
"AUS",2014,"Male","25-55",92.5,58781,0.20044631,0.2738167,0.47426301
"AUS",2014,"Male","25-55",95,58780,0.2019908,0.2921305,0.49412131
"AUS",2014,"Male","25-55",97.5,58781,0.21229891,0.3076815,0.51998043
"AUS",2014,"Male","25-55",99,35268,0.23179439,0.34145221,0.5732466
"AUS",2014,"Male","25-55",99.9,21161,0.26533681,0.39921501,0.66455185
"AUS",2014,"Male","25-55",100,2351,0.24368019,0.51192862,0.7556088
"AUS",2014,"Male","35-44",2.5,24767,0.7892611,0.47241679,1.2616779
"AUS",2014,"Male","35-44",5,24766,0.5977602,0.44362429,1.0413845
"AUS",2014,"Male","35-44",7.5,24767,0.48256412,0.3847158,0.86727989
"AUS",2014,"Male","35-44",10,24766,0.40254092,0.34218031,0.74472117
"AUS",2014,"Male","35-44",12.5,24766,0.34463558,0.30385911,0.64849472
"AUS",2014,"Male","35-44",15,24767,0.30143932,0.2805149,0.58195424
"AUS",2014,"Male","35-44",17.5,24766,0.27286279,0.2668567,0.53971952
"AUS",2014,"Male","35-44",20,24767,0.2568872,0.2444811,0.50136828
"AUS",2014,"Male","35-44",22.5,24766,0.23784621,0.2362459,0.47409213
"AUS",2014,"Male","35-44",25,24766,0.22250459,0.2226555,0.44516009
"AUS",2014,"Male","35-44",27.5,24766,0.21088099,0.23001461,0.44089562
"AUS",2014,"Male","35-44",30,24767,0.2033931,0.2149754,0.41836852
"AUS",2014,"Male","35-44",32.5,24766,0.2063444,0.21287081,0.4192152
"AUS",2014,"Male","35-44",35,24766,0.19792859,0.2085077,0.40643629
"AUS",2014,"Male","35-44",37.5,24767,0.19001409,0.20571691,0.395731
"AUS",2014,"Male","35-44",40,24766,0.18644801,0.2020168,0.38846481
"AUS",2014,"Male","35-44",42.5,24766,0.1834846,0.1927747,0.3762593
"AUS",2014,"Male","35-44",45,24767,0.1808273,0.19541609,0.37624341
"AUS",2014,"Male","35-44",47.5,24766,0.17540479,0.1885474,0.36395219
"AUS",2014,"Male","35-44",50,24766,0.173417,0.18601319,0.35943019
"AUS",2014,"Male","35-44",52.5,24767,0.1699115,0.1854545,0.35536599
"AUS",2014,"Male","35-44",55,24766,0.16646591,0.188614,0.35507989
"AUS",2014,"Male","35-44",57.5,24767,0.17085531,0.18735421,0.35820949
"AUS",2014,"Male","35-44",60,24766,0.15925911,0.1836067,0.34286582
"AUS",2014,"Male","35-44",62.5,24766,0.1706924,0.18734731,0.35803971
"AUS",2014,"Male","35-44",65,24767,0.1594134,0.1842038,0.3436172
"AUS",2014,"Male","35-44",67.5,24766,0.160825,0.18490709,0.34573209
"AUS",2014,"Male","35-44",70,24766,0.1647236,0.1890263,0.3537499
"AUS",2014,"Male","35-44",72.5,24767,0.1711069,0.18732661,0.35843349
"AUS",2014,"Male","35-44",75,24766,0.1671153,0.1949295,0.36204481
"AUS",2014,"Male","35-44",77.5,24766,0.16932601,0.20149679,0.37082279
"AUS",2014,"Male","35-44",80,24767,0.1709926,0.216399,0.3873916
"AUS",2014,"Male","35-44",82.5,24766,0.17993709,0.21145859,0.39139569
"AUS",2014,"Male","35-44",85,24766,0.18187371,0.23490089,0.4167746
"AUS",2014,"Male","35-44",87.5,24767,0.1757137,0.2363299,0.4120436
"AUS",2014,"Male","35-44",90,24766,0.18664721,0.25045502,0.4371022
"AUS",2014,"Male","35-44",92.5,24766,0.1920018,0.26107961,0.4530814
"AUS",2014,"Male","35-44",95,24767,0.1964636,0.2675887,0.46405232
"AUS",2014,"Male","35-44",97.5,24766,0.20793799,0.27208319,0.48002118
"AUS",2014,"Male","35-44",99,14860,0.23189688,0.3231394,0.55503631
"AUS",2014,"Male","35-44",99.9,8916,0.2725392,0.38085681,0.65339601
"AUS",2014,"Male","35-44",100,990,0.2580418,0.54360509,0.80164689
"AUS",2014,"Male","45-55",2.5,13756,0.69587928,0.3738848,1.0697641
"AUS",2014,"Male","45-55",5,13756,0.5203225,0.39312038,0.91344285
"AUS",2014,"Male","45-55",7.5,13756,0.42355859,0.35413527,0.77769387
"AUS",2014,"Male","45-55",10,13756,0.35236269,0.29942608,0.65178877
"AUS",2014,"Male","45-55",12.5,13756,0.2966485,0.266285,0.5629335
"AUS",2014,"Male","45-55",15,13756,0.25488099,0.2368902,0.49177122
"AUS",2014,"Male","45-55",17.5,13756,0.24189168,0.2141051,0.45599678
"AUS",2014,"Male","45-55",20,13755,0.21448478,0.22344491,0.43792969
"AUS",2014,"Male","45-55",22.5,13756,0.19861861,0.2083969,0.4070155
"AUS",2014,"Male","45-55",25,13756,0.1891596,0.1971882,0.3863478
"AUS",2014,"Male","45-55",27.5,13756,0.18276361,0.20336899,0.3861326
"AUS",2014,"Male","45-55",30,13756,0.1719387,0.192589,0.3645277
"AUS",2014,"Male","45-55",32.5,13756,0.1711784,0.1940068,0.3651852
"AUS",2014,"Male","45-55",35,13756,0.1740699,0.1917244,0.3657943
"AUS",2014,"Male","45-55",37.5,13756,0.17165139,0.1928992,0.36455059
"AUS",2014,"Male","45-55",40,13755,0.1626935,0.189916,0.35260952
"AUS",2014,"Male","45-55",42.5,13756,0.166255,0.1872368,0.35349178
"AUS",2014,"Male","45-55",45,13756,0.1634699,0.181803,0.3452729
"AUS",2014,"Male","45-55",47.5,13756,0.15857059,0.18476999,0.34334058
"AUS",2014,"Male","45-55",50,13756,0.1584218,0.18163751,0.34005931
"AUS",2014,"Male","45-55",52.5,13756,0.15673301,0.18325689,0.3399899
"AUS",2014,"Male","45-55",55,13756,0.15394911,0.1980508,0.35199991
"AUS",2014,"Male","45-55",57.5,13756,0.15039441,0.1771612,0.3275556
"AUS",2014,"Male","45-55",60,13755,0.1450845,0.1748262,0.31991071
"AUS",2014,"Male","45-55",62.5,13756,0.1436215,0.1712212,0.3148427
"AUS",2014,"Male","45-55",65,13756,0.14237139,0.1864171,0.32878849
"AUS",2014,"Male","45-55",67.5,13756,0.1522328,0.1681366,0.32036939
"AUS",2014,"Male","45-55",70,13756,0.14516689,0.1938456,0.3390125
"AUS",2014,"Male","45-55",72.5,13757,0.14915779,0.1958378,0.34499562
"AUS",2014,"Male","45-55",75,13755,0.149684,0.18668799,0.33637199
"AUS",2014,"Male","45-55",77.5,13756,0.15291801,0.198805,0.35172302
"AUS",2014,"Male","45-55",80,13755,0.1567786,0.21705541,0.37383401
"AUS",2014,"Male","45-55",82.5,13756,0.15586931,0.2260468,0.38191611
"AUS",2014,"Male","45-55",85,13756,0.163959,0.2303165,0.39427549
"AUS",2014,"Male","45-55",87.5,13756,0.16859029,0.2421582,0.41074848
"AUS",2014,"Male","45-55",90,13756,0.1693435,0.24860871,0.41795221
"AUS",2014,"Male","45-55",92.5,13756,0.1800195,0.27922639,0.45924589
"AUS",2014,"Male","45-55",95,13756,0.19508159,0.2796849,0.47476649
"AUS",2014,"Male","45-55",97.5,13756,0.20926471,0.31400001,0.52326471
"AUS",2014,"Male","45-55",99,8253,0.23268092,0.32639021,0.55907112
"AUS",2014,"Male","45-55",99.9,4952,0.2611444,0.4536221,0.7147665
"AUS",2014,"Male","45-55",100,550,0.14081569,0.339192,0.48000771
"AUS",2015,"Male","25-34",2.5,20570,0.86185491,0.5544346,1.4162896
"AUS",2015,"Male","25-34",5,20570,0.69699609,0.52515042,1.2221465
"AUS",2015,"Male","25-34",7.5,20570,0.61975181,0.49909699,1.1188488
"AUS",2015,"Male","25-34",10,20570,0.5677985,0.46076661,1.028565
"AUS",2015,"Male","25-34",12.5,20570,0.52124679,0.4208031,0.94204992
"AUS",2015,"Male","25-34",15,20569,0.45860028,0.39697599,0.85557628
"AUS",2015,"Male","25-34",17.5,20570,0.42057341,0.37145191,0.79202533
"AUS",2015,"Male","25-34",20,20570,0.38429591,0.3447299,0.72902584
"AUS",2015,"Male","25-34",22.5,20570,0.35265121,0.3271288,0.67978001
"AUS",2015,"Male","25-34",25,20570,0.3409749,0.31455931,0.65553421
"AUS",2015,"Male","25-34",27.5,20571,0.30603111,0.310792,0.61682308
"AUS",2015,"Male","25-34",30,20568,0.2836028,0.29196802,0.57557082
"AUS",2015,"Male","25-34",32.5,20570,0.28706318,0.27675802,0.5638212
"AUS",2015,"Male","25-34",35,20570,0.26886261,0.264359,0.5332216
"AUS",2015,"Male","25-34",37.5,20570,0.2710911,0.2733219,0.54441297
"AUS",2015,"Male","25-34",40,20570,0.25306672,0.248071,0.50113773
"AUS",2015,"Male","25-34",42.5,20570,0.24236371,0.25146809,0.49383181
"AUS",2015,"Male","25-34",45,20569,0.24434589,0.24284559,0.4871915
"AUS",2015,"Male","25-34",47.5,20570,0.22970489,0.23713961,0.4668445
"AUS",2015,"Male","25-34",50,20570,0.2280331,0.2366887,0.4647218
"AUS",2015,"Male","25-34",52.5,20570,0.22538799,0.24125019,0.46663821
"AUS",2015,"Male","25-34",55,20570,0.2173472,0.2427326,0.46007979
"AUS",2015,"Male","25-34",57.5,20570,0.21748579,0.23462981,0.4521156
"AUS",2015,"Male","25-34",60,20569,0.22003879,0.23934901,0.45938778
"AUS",2015,"Male","25-34",62.5,20570,0.20945092,0.22960709,0.43905801
"AUS",2015,"Male","25-34",65,20570,0.2066025,0.22599959,0.43260211
"AUS",2015,"Male","25-34",67.5,20570,0.20829582,0.22997689,0.43827271
"AUS",2015,"Male","25-34",70,20570,0.2036923,0.2258825,0.42957479
"AUS",2015,"Male","25-34",72.5,20569,0.2024399,0.22731531,0.42975521
"AUS",2015,"Male","25-34",75,20571,0.19982848,0.23556539,0.43539387
"AUS",2015,"Male","25-34",77.5,20569,0.2039348,0.2466719,0.4506067
"AUS",2015,"Male","25-34",80,20570,0.1996302,0.2540912,0.4537214
"AUS",2015,"Male","25-34",82.5,20570,0.19737381,0.2497094,0.44708323
"AUS",2015,"Male","25-34",85,20570,0.20624229,0.26192769,0.46816999
"AUS",2015,"Male","25-34",87.5,20569,0.20799571,0.2872811,0.49527681
"AUS",2015,"Male","25-34",90,20570,0.21947822,0.31703091,0.53650916
"AUS",2015,"Male","25-34",92.5,20570,0.2229788,0.34231171,0.56529051
"AUS",2015,"Male","25-34",95,20570,0.2272452,0.37394878,0.60119402
"AUS",2015,"Male","25-34",97.5,20570,0.2346928,0.41566372,0.65035653
"AUS",2015,"Male","25-34",99,12342,0.23347861,0.454916,0.68839461
"AUS",2015,"Male","25-34",99.9,7405,0.26894361,0.50863999,0.7775836
"AUS",2015,"Male","25-34",100,822,0.3923797,0.61047566,1.0028554
"AUS",2015,"Male","25-55",2.5,59769,0.80263925,0.46011761,1.2627568
"AUS",2015,"Male","25-55",5,59769,0.63340676,0.45337781,1.0867846
"AUS",2015,"Male","25-55",7.5,59768,0.53415072,0.4121244,0.94627512
"AUS",2015,"Male","25-55",10,59769,0.45053667,0.35413331,0.80466998
"AUS",2015,"Male","25-55",12.5,59769,0.3966524,0.32173878,0.71839118
"AUS",2015,"Male","25-55",15,59768,0.35287338,0.28942099,0.64229441
"AUS",2015,"Male","25-55",17.5,59769,0.32041347,0.28179002,0.60220349
"AUS",2015,"Male","25-55",20,59769,0.29463673,0.2649723,0.559609
"AUS",2015,"Male","25-55",22.5,59768,0.27611411,0.25593641,0.53205049
"AUS",2015,"Male","25-55",25,59769,0.2658205,0.2463737,0.51219416
"AUS",2015,"Male","25-55",27.5,59769,0.25200802,0.2371197,0.4891277
"AUS",2015,"Male","25-55",30,59768,0.23649281,0.23830789,0.47480071
"AUS",2015,"Male","25-55",32.5,59769,0.22742972,0.22629541,0.4537251
"AUS",2015,"Male","25-55",35,59769,0.2244682,0.22727591,0.45174411
"AUS",2015,"Male","25-55",37.5,59768,0.21507531,0.21501049,0.43008581
"AUS",2015,"Male","25-55",40,59769,0.21397492,0.21922749,0.43320242
"AUS",2015,"Male","25-55",42.5,59769,0.20491709,0.20837119,0.4132883
"AUS",2015,"Male","25-55",45,59768,0.20083252,0.20863819,0.40947071
"AUS",2015,"Male","25-55",47.5,59770,0.2013046,0.2082748,0.4095794
"AUS",2015,"Male","25-55",50,59767,0.19227311,0.20348349,0.3957566
"AUS",2015,"Male","25-55",52.5,59769,0.18983379,0.20366541,0.3934992
"AUS",2015,"Male","25-55",55,59769,0.18694168,0.20924661,0.39618829
"AUS",2015,"Male","25-55",57.5,59768,0.18431659,0.203227,0.38754359
"AUS",2015,"Male","25-55",60,59769,0.18131861,0.20292619,0.3842448
"AUS",2015,"Male","25-55",62.5,59769,0.17789491,0.2050003,0.3828952
"AUS",2015,"Male","25-55",65,59768,0.17722261,0.20357449,0.38079709
"AUS",2015,"Male","25-55",67.5,59769,0.17644879,0.20980009,0.38624889
"AUS",2015,"Male","25-55",70,59769,0.1765044,0.20517629,0.3816807
"AUS",2015,"Male","25-55",72.5,59768,0.17669109,0.21273759,0.38942868
"AUS",2015,"Male","25-55",75,59769,0.17600851,0.21192999,0.3879385
"AUS",2015,"Male","25-55",77.5,59769,0.1842901,0.2278935,0.41218358
"AUS",2015,"Male","25-55",80,59768,0.1811341,0.23310581,0.41423988
"AUS",2015,"Male","25-55",82.5,59769,0.18298981,0.24226889,0.4252587
"AUS",2015,"Male","25-55",85,59769,0.187062,0.25835419,0.44541621
"AUS",2015,"Male","25-55",87.5,59768,0.19119,0.279587,0.470777
"AUS",2015,"Male","25-55",90,59769,0.1973445,0.29873279,0.4960773
"AUS",2015,"Male","25-55",92.5,59769,0.20199659,0.31096709,0.51296365
"AUS",2015,"Male","25-55",95,59768,0.20531951,0.3481124,0.55343187
"AUS",2015,"Male","25-55",97.5,59769,0.2204266,0.37155879,0.5919854
"AUS",2015,"Male","25-55",99,35861,0.23955399,0.41083282,0.65038681
"AUS",2015,"Male","25-55",99.9,21517,0.28088251,0.42499581,0.70587832
"AUS",2015,"Male","25-55",100,2390,0.30276909,0.43848151,0.74125063
"AUS",2015,"Male","35-44",2.5,25029,0.76316977,0.4508554,1.2140253
"AUS",2015,"Male","35-44",5,25028,0.59078628,0.45668679,1.0474731
"AUS",2015,"Male","35-44",7.5,25028,0.48930869,0.4042716,0.89358032
"AUS",2015,"Male","35-44",10,25029,0.39442509,0.33948809,0.73391318
"AUS",2015,"Male","35-44",12.5,25028,0.3554517,0.29793739,0.6533891
"AUS",2015,"Male","35-44",15,25028,0.30503941,0.2729654,0.57800484
"AUS",2015,"Male","35-44",17.5,25029,0.2787039,0.25183219,0.53053612
"AUS",2015,"Male","35-44",20,25029,0.25028899,0.2543402,0.50462919
"AUS",2015,"Male","35-44",22.5,25027,0.24063051,0.23912051,0.47975099
"AUS",2015,"Male","35-44",25,25028,0.23550619,0.2252461,0.46075231
"AUS",2015,"Male","35-44",27.5,25029,0.21914251,0.2221331,0.4412756
"AUS",2015,"Male","35-44",30,25029,0.21044619,0.2175588,0.42800498
"AUS",2015,"Male","35-44",32.5,25028,0.19560009,0.21111609,0.40671617
"AUS",2015,"Male","35-44",35,25028,0.19710399,0.20536751,0.40247148
"AUS",2015,"Male","35-44",37.5,25029,0.19479841,0.20359911,0.39839751
"AUS",2015,"Male","35-44",40,25027,0.1882415,0.1954398,0.3836813
"AUS",2015,"Male","35-44",42.5,25029,0.18388879,0.1947403,0.37862909
"AUS",2015,"Male","35-44",45,25028,0.1769419,0.1952368,0.3721787
"AUS",2015,"Male","35-44",47.5,25028,0.18174331,0.1972826,0.37902591
"AUS",2015,"Male","35-44",50,25028,0.17123209,0.19379391,0.365026
"AUS",2015,"Male","35-44",52.5,25029,0.17195231,0.1943019,0.36625421
"AUS",2015,"Male","35-44",55,25028,0.17060259,0.192256,0.36285859
"AUS",2015,"Male","35-44",57.5,25028,0.16629501,0.18977579,0.35607082
"AUS",2015,"Male","35-44",60,25029,0.1680939,0.1833923,0.35148621
"AUS",2015,"Male","35-44",62.5,25028,0.16152801,0.1977239,0.35925192
"AUS",2015,"Male","35-44",65,25028,0.15911731,0.19661379,0.3557311
"AUS",2015,"Male","35-44",67.5,25029,0.1631245,0.1942572,0.3573817
"AUS",2015,"Male","35-44",70,25028,0.16025789,0.19818661,0.35844451
"AUS",2015,"Male","35-44",72.5,25028,0.1676231,0.20233971,0.36996281
"AUS",2015,"Male","35-44",75,25028,0.16291079,0.20116669,0.36407751
"AUS",2015,"Male","35-44",77.5,25029,0.17189431,0.21496779,0.3868621
"AUS",2015,"Male","35-44",80,25028,0.1735398,0.2207344,0.3942742
"AUS",2015,"Male","35-44",82.5,25028,0.17422269,0.2374022,0.41162491
"AUS",2015,"Male","35-44",85,25029,0.18133441,0.25825039,0.43958479
"AUS",2015,"Male","35-44",87.5,25028,0.1852994,0.27069619,0.45599562
"AUS",2015,"Male","35-44",90,25028,0.18620509,0.28771481,0.4739199
"AUS",2015,"Male","35-44",92.5,25029,0.1934693,0.29227769,0.48574698
"AUS",2015,"Male","35-44",95,25028,0.1964279,0.3192209,0.51564878
"AUS",2015,"Male","35-44",97.5,25028,0.22117279,0.35134083,0.57251358
"AUS",2015,"Male","35-44",99,15017,0.2447897,0.36510408,0.6098938
"AUS",2015,"Male","35-44",99.9,9010,0.28108901,0.4005861,0.68167508
"AUS",2015,"Male","35-44",100,1001,0.33804208,0.52978319,0.86782527
"AUS",2015,"Male","45-55",2.5,14171,0.68530422,0.38057128,1.0658755
"AUS",2015,"Male","45-55",5,14171,0.55749309,0.39501381,0.9525069
"AUS",2015,"Male","45-55",7.5,14170,0.43510121,0.33304161,0.76814282
"AUS",2015,"Male","45-55",10,14171,0.3534103,0.27925399,0.63266432
"AUS",2015,"Male","45-55",12.5,14170,0.29274172,0.2561748,0.54891652
"AUS",2015,"Male","45-55",15,14171,0.2621364,0.2332572,0.49539357
"AUS",2015,"Male","45-55",17.5,14170,0.2420027,0.2335985,0.4756012
"AUS",2015,"Male","45-55",20,14171,0.2144708,0.21135581,0.42582661
"AUS",2015,"Male","45-55",22.5,14170,0.20514572,0.20377399,0.40891969
"AUS",2015,"Male","45-55",25,14171,0.19140719,0.2018484,0.39325559
"AUS",2015,"Male","45-55",27.5,14170,0.19358268,0.1913213,0.38490397
"AUS",2015,"Male","45-55",30,14171,0.18334481,0.1907444,0.37408921
"AUS",2015,"Male","45-55",32.5,14170,0.1780557,0.19929129,0.37734699
"AUS",2015,"Male","45-55",35,14171,0.1764144,0.18567559,0.36208999
"AUS",2015,"Male","45-55",37.5,14170,0.1703769,0.19485791,0.36523479
"AUS",2015,"Male","45-55",40,14171,0.16441931,0.18523499,0.34965432
"AUS",2015,"Male","45-55",42.5,14170,0.16210181,0.1856482,0.34775001
"AUS",2015,"Male","45-55",45,14171,0.1561584,0.1844583,0.3406167
"AUS",2015,"Male","45-55",47.5,14170,0.15901761,0.1832508,0.34226841
"AUS",2015,"Male","45-55",50,14171,0.16136779,0.18065269,0.34202048
"AUS",2015,"Male","45-55",52.5,14171,0.15458059,0.1834393,0.33801991
"AUS",2015,"Male","45-55",55,14170,0.15870151,0.17969421,0.33839571
"AUS",2015,"Male","45-55",57.5,14171,0.1453962,0.19151691,0.33691311
"AUS",2015,"Male","45-55",60,14170,0.144473,0.1821816,0.32665461
"AUS",2015,"Male","45-55",62.5,14171,0.136666,0.18940729,0.32607329
"AUS",2015,"Male","45-55",65,14170,0.14267309,0.18195871,0.32463181
"AUS",2015,"Male","45-55",67.5,14171,0.14840689,0.1974231,0.34582999
"AUS",2015,"Male","45-55",70,14170,0.132093,0.1953723,0.3274653
"AUS",2015,"Male","45-55",72.5,14171,0.1444487,0.2076402,0.3520889
"AUS",2015,"Male","45-55",75,14170,0.1435871,0.1965933,0.3401804
"AUS",2015,"Male","45-55",77.5,14171,0.1517539,0.22267151,0.37442541
"AUS",2015,"Male","45-55",80,14170,0.15295079,0.21764159,0.37059242
"AUS",2015,"Male","45-55",82.5,14171,0.1656322,0.24065679,0.40628898
"AUS",2015,"Male","45-55",85,14170,0.1581054,0.25840929,0.41651469
"AUS",2015,"Male","45-55",87.5,14171,0.16954529,0.27604848,0.44559377
"AUS",2015,"Male","45-55",90,14170,0.17782629,0.28615651,0.46398279
"AUS",2015,"Male","45-55",92.5,14171,0.184266,0.3183929,0.5026589
"AUS",2015,"Male","45-55",95,14170,0.1948065,0.33075002,0.5255565
"AUS",2015,"Male","45-55",97.5,14171,0.21981248,0.35050201,0.57031453
"AUS",2015,"Male","45-55",99,8502,0.24004722,0.36818638,0.60823357
"AUS",2015,"Male","45-55",99.9,5102,0.28087288,0.41139361,0.69226646
"AUS",2015,"Male","45-55",100,566,0.14358039,0.3193655,0.46294588
"AUS",2016,"Male","25-34",2.5,20721,0.88165671,0.54495752,1.4266142
"AUS",2016,"Male","25-34",5,20720,0.72918159,0.52416021,1.2533418
"AUS",2016,"Male","25-34",7.5,20720,0.63215899,0.46768939,1.0998484
"AUS",2016,"Male","25-34",10,20720,0.5906074,0.4359391,1.0265465
"AUS",2016,"Male","25-34",12.5,20720,0.50958395,0.39743051,0.90701443
"AUS",2016,"Male","25-34",15,20721,0.46558112,0.3861264,0.85170752
"AUS",2016,"Male","25-34",17.5,20720,0.42780009,0.35753462,0.78533471
"AUS",2016,"Male","25-34",20,20720,0.3898226,0.3333582,0.72318077
"AUS",2016,"Male","25-34",22.5,20720,0.35220098,0.3130959,0.66529691
"AUS",2016,"Male","25-34",25,20720,0.34512907,0.2942957,0.6394248
"AUS",2016,"Male","25-34",27.5,20720,0.32834449,0.2792725,0.60761702
"AUS",2016,"Male","25-34",30,20721,0.30922979,0.26294431,0.57217407
"AUS",2016,"Male","25-34",32.5,20720,0.2899211,0.2679458,0.55786693
"AUS",2016,"Male","25-34",35,20720,0.2816112,0.24966231,0.53127348
"AUS",2016,"Male","25-34",37.5,20720,0.26963049,0.244008,0.5136385
"AUS",2016,"Male","25-34",40,20720,0.2616339,0.2392564,0.50089031
"AUS",2016,"Male","25-34",42.5,20720,0.2551392,0.23278901,0.48792821
"AUS",2016,"Male","25-34",45,20721,0.2398839,0.22577271,0.46565658
"AUS",2016,"Male","25-34",47.5,20720,0.24345939,0.22840621,0.47186559
"AUS",2016,"Male","25-34",50,20720,0.23978248,0.21525559,0.45503807
"AUS",2016,"Male","25-34",52.5,20720,0.23072422,0.2209083,0.4516325
"AUS",2016,"Male","25-34",55,20720,0.22786789,0.21148589,0.43935376
"AUS",2016,"Male","25-34",57.5,20721,0.21565568,0.2102222,0.42587787
"AUS",2016,"Male","25-34",60,20720,0.2216695,0.20823571,0.42990518
"AUS",2016,"Male","25-34",62.5,20720,0.21173,0.20969149,0.4214215
"AUS",2016,"Male","25-34",65,20720,0.21499729,0.20632601,0.4213233
"AUS",2016,"Male","25-34",67.5,20720,0.21051611,0.2056732,0.41618931
"AUS",2016,"Male","25-34",70,20720,0.21641071,0.1946144,0.41102511
"AUS",2016,"Male","25-34",72.5,20721,0.21742409,0.20741421,0.4248383
"AUS",2016,"Male","25-34",75,20720,0.21087348,0.2033748,0.41424829
"AUS",2016,"Male","25-34",77.5,20720,0.21178421,0.2143485,0.42613271
"AUS",2016,"Male","25-34",80,20720,0.20760219,0.2161365,0.42373869
"AUS",2016,"Male","25-34",82.5,20720,0.2104345,0.21975231,0.43018681
"AUS",2016,"Male","25-34",85,20720,0.21210849,0.2303188,0.44242728
"AUS",2016,"Male","25-34",87.5,20721,0.22065979,0.2494604,0.47012019
"AUS",2016,"Male","25-34",90,20720,0.2224779,0.25377202,0.4762499
"AUS",2016,"Male","25-34",92.5,20720,0.22709249,0.2987566,0.5258491
"AUS",2016,"Male","25-34",95,20720,0.23701152,0.31126568,0.5482772
"AUS",2016,"Male","25-34",97.5,20720,0.23829289,0.36698118,0.60527408
"AUS",2016,"Male","25-34",99,12432,0.24960791,0.4269838,0.67659175
"AUS",2016,"Male","25-34",99.9,7460,0.27493519,0.54212803,0.81706321
"AUS",2016,"Male","25-34",100,828,0.30097508,0.70106101,1.0020361
"AUS",2016,"Male","25-55",2.5,60527,0.82228398,0.45894212,1.2812262
"AUS",2016,"Male","25-55",5,60527,0.64817077,0.44075489,1.0889257
"AUS",2016,"Male","25-55",7.5,60527,0.54247397,0.39103982,0.93351376
"AUS",2016,"Male","25-55",10,60527,0.47334501,0.33969069,0.81303573
"AUS",2016,"Male","25-55",12.5,60526,0.41253749,0.30319259,0.71573007
"AUS",2016,"Male","25-55",15,60527,0.35716218,0.28246811,0.63963032
"AUS",2016,"Male","25-55",17.5,60527,0.32128829,0.263859,0.58514726
"AUS",2016,"Male","25-55",20,60527,0.30273721,0.25014681,0.55288398
"AUS",2016,"Male","25-55",22.5,60526,0.28394052,0.23270451,0.51664501
