STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,TABLE_IDENTIFIER,Table identifier,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,KOR,Korea,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2020,,4.2781459,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,1996,,1.2988596,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,1997,,2.2539056,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,1998,,2.281614,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,1999,,2.2796793,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2000,,2.4146755,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2001,,2.0702002,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2002,,2.4370866,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2003,,3.2961326,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,JPN,Japan,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2004,,3.5560196,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,COL,Colombia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2020,,-3.0195735,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,COL,Colombia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2021,,-5.196244,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,COL,Colombia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2022,,-5.970744,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,COL,Colombia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2023,,-2.4160415,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,COL,Colombia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2024,,-1.2670782,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,COL,Colombia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2016,,-4.3695127,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHL,Chile,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2012,,-5.2868084,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHL,Chile,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2013,,-4.7901581,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHL,Chile,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2014,,-3.4449452,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHL,Chile,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2015,,-2.5377004,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHL,Chile,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2016,,-2.578019,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHL,Chile,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2017,,-2.7286286,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHL,Chile,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2018,,-4.5553542,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2000,,-0.07849002,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2001,,0.66673131,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2002,,-0.0950925,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2003,,-1.5452491,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2004,,-0.55209564,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2005,,-2.0467314,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2006,,-2.1066577,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2007,,-1.3519642,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2008,,-1.6674993,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2009,,-2.425594,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2010,,-5.1586436,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2011,,-3.5052085,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2012,,-0.13938405,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2013,,1.4891498,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2014,,3.1552616,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2015,,2.3490966,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2016,,1.854584,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2017,,3.5081253,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2018,,2.2951556,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2019,,3.4115145,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2020,,4.3181728,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,ITA,Italy,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2021,,2.705715,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2013,,3.4095323,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,SVK,Slovak Republic,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2014,,2.4402833,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHE,Switzerland,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2007,,31.70102,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHE,Switzerland,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2008,,-18.236913,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHE,Switzerland,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2009,,6.4058867,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CHE,Switzerland,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2010,,15.862745,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
