"country","year","gender","age","nobs_res_1yr_log_chg","p9010_res_1yr_log_chg","p9050_res_1yr_log_chg","p5010_res_1yr_log_chg","kelley_res_1yr_log_chg","crows_res_1yr_log_chg"
"AUS",2014,"Female","51",106575,0.55710506,0.26157281,0.29553229,-0.060957044,12.334607
"AUS",2015,"Female","51",103284,0.56588078,0.26656431,0.2993165,-0.057878245,12.124891
"AUS",2016,"Female","51",102653,0.56340021,0.28153422,0.28186598,-0.00058885221,11.880245
"AUS",2017,"Female","51",103869,0.54663938,0.28023809,0.26640129,0.025312485,11.886451
"AUS",2018,"Female","51",105945,0.54627222,0.2778759,0.26839629,0.017353276,12.049604
"AUS",2019,"Female","51",112012,0.57337952,0.27423102,0.2991485,-0.043457225,10.850334
"AUS",2020,"Female","51",114713,0.5977602,0.30140302,0.29635721,0.00844118,11.346395
"AUS",2021,"Female","51",122104,0.6495266,0.3302488,0.31927779,0.016890779,11.09775
"AUS",2022,"Female","51",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","51",80710,0.51624298,0.24796909,0.26827389,-0.039331865,14.08441
"AUS",2003,"Male","51",83071,0.50478929,0.2436619,0.26112741,-0.034599617,14.040406
"AUS",2004,"Male","51",84332,0.50237268,0.25092411,0.2514486,-0.0010440279,12.527915
"AUS",2005,"Male","51",89705,0.52244657,0.26673788,0.25570869,0.021110645,12.786206
"AUS",2006,"Male","51",93728,0.55885887,0.26629731,0.29256159,-0.046996266,13.00306
"AUS",2007,"Male","51",95852,0.55167389,0.28722671,0.26444721,0.041291595,12.160278
"AUS",2008,"Male","51",98947,0.57671082,0.2568894,0.31982142,-0.10912231,12.221899
"AUS",2009,"Male","51",101108,0.54586613,0.22955891,0.31630719,-0.15891859,13.195436
"AUS",2010,"Male","51",101836,0.51709652,0.27248952,0.244607,0.053921301,13.249046
"AUS",2011,"Male","51",106976,0.52307981,0.26598978,0.25709,0.017014187,13.444563
"AUS",2012,"Male","51",109292,0.5471077,0.248528,0.29857969,-0.091484159,13.804212
"AUS",2013,"Male","51",109581,0.54567909,0.2314882,0.31419089,-0.15155922,14.747958
"AUS",2014,"Male","51",107891,0.55093288,0.2373533,0.31357959,-0.13835858,14.947258
"AUS",2015,"Male","51",103743,0.56005478,0.24005699,0.31999779,-0.14273746,14.313936
"AUS",2016,"Male","51",101943,0.54739767,0.25237,0.2950277,-0.077928178,14.640504
"AUS",2017,"Male","51",104138,0.52856159,0.26837212,0.2601895,0.015480911,14.386583
"AUS",2018,"Male","51",106193,0.50957292,0.2500056,0.25956732,-0.018764179,14.310892
"AUS",2019,"Male","51",111292,0.5272274,0.24209791,0.28512949,-0.081618622,12.926789
"AUS",2020,"Male","51",113829,0.56695855,0.2652522,0.30170631,-0.064297669,13.244437
"AUS",2021,"Male","51",118770,0.58632988,0.30835578,0.2779741,0.051816702,12.620911
"AUS",2022,"Male","51",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","52",151127,0.53840828,0.24805069,0.29035759,-0.078577727,12.829336
"AUS",2003,"All genders","52",156423,0.5235548,0.2471514,0.2764034,-0.055871882,12.764732
"AUS",2004,"All genders","52",164564,0.53883839,0.25283051,0.28600788,-0.061572034,11.633052
"AUS",2005,"All genders","52",171476,0.55626142,0.27643672,0.2798247,-0.0060906392,12.089096
"AUS",2006,"All genders","52",178596,0.57661259,0.26939788,0.30721471,-0.065584458,12.131719
"AUS",2007,"All genders","52",185936,0.58897209,0.289372,0.29960009,-0.017366014,11.64473
"AUS",2008,"All genders","52",191584,0.59141159,0.2676377,0.32377389,-0.094918989,11.434347
"AUS",2009,"All genders","52",195616,0.56232154,0.24365608,0.31866547,-0.13339235,12.300912
"AUS",2010,"All genders","52",201118,0.5398019,0.2651237,0.2746782,-0.017700022,12.168935
"AUS",2011,"All genders","52",205677,0.53434092,0.26152831,0.2728126,-0.021118151,12.456506
"AUS",2012,"All genders","52",213266,0.56022632,0.25498527,0.30524099,-0.089706093,12.786168
"AUS",2013,"All genders","52",215550,0.55123329,0.23603711,0.31519622,-0.14360365,13.722691
"AUS",2014,"All genders","52",215329,0.55023408,0.2401392,0.31009489,-0.12713806,13.593807
"AUS",2015,"All genders","52",211896,0.55309951,0.24204579,0.31105369,-0.1247658,13.292066
"AUS",2016,"All genders","52",205253,0.54852682,0.25901791,0.28950891,-0.055587061,13.169615
"AUS",2017,"All genders","52",203709,0.53154469,0.26942441,0.26212031,0.013741276,13.115428
"AUS",2018,"All genders","52",207131,0.5237124,0.2585986,0.2651138,-0.012440425,13.421062
"AUS",2019,"All genders","52",211767,0.54826832,0.2515443,0.29672399,-0.082404353,11.782065
"AUS",2020,"All genders","52",223095,0.58102417,0.27945808,0.30156612,-0.038050134,12.530712
"AUS",2021,"All genders","52",224538,0.62055588,0.3174496,0.30310628,0.023113666,11.729598
"AUS",2022,"All genders","52",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","52",73198,0.55658436,0.24343538,0.31314901,-0.12525257,11.95099
"AUS",2003,"Female","52",76045,0.54977608,0.2523489,0.29742721,-0.081993945,11.813707
"AUS",2004,"Female","52",81209,0.57532883,0.25851059,0.31681821,-0.1013466,10.862199
"AUS",2005,"Female","52",84888,0.58232784,0.2832799,0.29904789,-0.027077517,11.287638
"AUS",2006,"Female","52",88798,0.59934533,0.2774663,0.321879,-0.074102022,11.422583
"AUS",2007,"Female","52",92472,0.61332989,0.29022029,0.3231096,-0.053624172,11.02507
"AUS",2008,"Female","52",95974,0.61261475,0.2798562,0.33275852,-0.086354941,10.813642
"AUS",2009,"Female","52",98596,0.5758543,0.250144,0.3257103,-0.13122468,11.413144
"AUS",2010,"Female","52",101058,0.55321032,0.25917959,0.2940307,-0.06299793,11.496946
"AUS",2011,"Female","52",103424,0.5514127,0.25999787,0.2914148,-0.056975335,11.975238
"AUS",2012,"Female","52",106664,0.57248968,0.25745541,0.31503427,-0.10057624,12.0664
"AUS",2013,"Female","52",107361,0.55381399,0.24236012,0.31145391,-0.12475993,12.59827
"AUS",2014,"Female","52",107224,0.55518919,0.25049362,0.30469561,-0.09762796,12.47423
"AUS",2015,"Female","52",105645,0.55916309,0.25358009,0.305583,-0.093001321,12.260491
"AUS",2016,"Female","52",102762,0.55515099,0.26944309,0.28570789,-0.029297968,12.057608
"AUS",2017,"Female","52",102416,0.5398398,0.2682882,0.27155161,-0.0060451524,12.097838
"AUS",2018,"Female","52",103732,0.53508759,0.2690683,0.26601931,0.0056981067,12.391129
"AUS",2019,"Female","52",106024,0.56401819,0.26247728,0.30154091,-0.069259524,10.746691
"AUS",2020,"Female","52",111995,0.59609228,0.294797,0.30129528,-0.010901461,11.537638
"AUS",2021,"Female","52",113272,0.65369421,0.32615051,0.32754371,-0.0021312702,11.158746
"AUS",2022,"Female","52",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","52",77929,0.52187538,0.2526865,0.26918888,-0.031621303,14.020686
"AUS",2003,"Male","52",80378,0.49834719,0.24212588,0.25622129,-0.028284319,14.012268
"AUS",2004,"Male","52",83355,0.50096321,0.2461547,0.25480852,-0.017274361,12.652164
"AUS",2005,"Male","52",86588,0.52968132,0.26564649,0.26403481,0.0030427347,13.143424
"AUS",2006,"Male","52",89798,0.55064481,0.25774941,0.29289541,-0.063826986,13.131748
"AUS",2007,"Male","52",93464,0.5638113,0.2896733,0.274138,0.027554069,12.487012
"AUS",2008,"Male","52",95610,0.56773663,0.25253201,0.31520462,-0.1103903,12.156796
"AUS",2009,"Male","52",97020,0.54575586,0.23332928,0.3124266,-0.14493169,13.399373
"AUS",2010,"Male","52",100060,0.52406591,0.27079871,0.2532672,0.03345288,13.442746
"AUS",2011,"Male","52",102253,0.5151149,0.2603054,0.2548095,0.010669282,13.262753
"AUS",2012,"Male","52",106602,0.54733562,0.25303069,0.29430491,-0.075409345,13.757882
"AUS",2013,"Male","52",108189,0.54845047,0.22796631,0.32048419,-0.16868958,14.949204
"AUS",2014,"Male","52",108105,0.54430962,0.22931579,0.3149938,-0.15740676,14.904992
"AUS",2015,"Male","52",106251,0.54358757,0.22817978,0.31540781,-0.1604673,14.35265
"AUS",2016,"Male","52",102491,0.54156399,0.24832819,0.29323581,-0.082922086,14.42804
"AUS",2017,"Male","52",101293,0.52146631,0.27062708,0.2508392,0.037946608,14.419398
"AUS",2018,"Male","52",103399,0.51053143,0.24532799,0.26520342,-0.038930848,14.531896
"AUS",2019,"Male","52",105743,0.5314427,0.23901561,0.29242709,-0.10050281,12.947295
"AUS",2020,"Male","52",111100,0.56517172,0.26317018,0.30200151,-0.068707123,13.481579
"AUS",2021,"Male","52",111266,0.58297729,0.30614802,0.27682927,0.050291408,12.677906
"AUS",2022,"Male","52",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","53",145377,0.5530194,0.24804491,0.3049745,-0.1029432,13.173852
"AUS",2003,"All genders","53",149957,0.52688611,0.24165352,0.2852326,-0.082710639,12.814451
"AUS",2004,"All genders","53",156634,0.53653526,0.24956889,0.28696638,-0.069701828,11.715048
"AUS",2005,"All genders","53",167961,0.55012888,0.26742169,0.28270718,-0.027785292,12.257316
"AUS",2006,"All genders","53",171115,0.57954878,0.2607756,0.31877321,-0.10007374,12.270598
"AUS",2007,"All genders","53",177870,0.59136409,0.28177479,0.3095893,-0.047034487,11.595665
"AUS",2008,"All genders","53",185375,0.59318161,0.2660504,0.32713121,-0.10297152,11.433509
"AUS",2009,"All genders","53",187986,0.56255621,0.23862961,0.3239266,-0.15162393,12.285949
"AUS",2010,"All genders","53",193162,0.53977025,0.25823122,0.28153899,-0.043180909,12.331841
"AUS",2011,"All genders","53",200831,0.53736115,0.25749961,0.27986151,-0.041614294,12.443954
"AUS",2012,"All genders","53",203970,0.55413318,0.24716981,0.30696341,-0.10790475,12.790721
"AUS",2013,"All genders","53",210458,0.53540289,0.22518849,0.3102144,-0.15880734,13.62639
"AUS",2014,"All genders","53",212274,0.5501613,0.2325401,0.3176212,-0.15464756,13.703832
"AUS",2015,"All genders","53",212233,0.55176067,0.2346392,0.31712151,-0.14948928,13.499902
"AUS",2016,"All genders","53",209925,0.54766983,0.25256202,0.29510781,-0.077685118,13.384735
"AUS",2017,"All genders","53",203787,0.5281992,0.26093468,0.26726452,-0.011983802,13.052552
"AUS",2018,"All genders","53",202488,0.51951879,0.25192177,0.26759702,-0.030172627,13.354901
"AUS",2019,"All genders","53",206086,0.54496193,0.24628311,0.29867882,-0.096145615,11.95535
"AUS",2020,"All genders","53",211223,0.57916832,0.27397871,0.30518961,-0.05388917,12.520381
"AUS",2021,"All genders","53",218961,0.61850351,0.31184289,0.30666062,0.0083787171,11.821549
"AUS",2022,"All genders","53",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","53",69269,0.57180512,0.24608709,0.32571799,-0.1392623,12.205205
"AUS",2003,"Female","53",72439,0.54714012,0.23935318,0.30778691,-0.12507533,11.974977
"AUS",2004,"Female","53",75966,0.56247222,0.24885881,0.31361338,-0.11512493,11.062433
"AUS",2005,"Female","53",82533,0.573596,0.2727271,0.3008689,-0.049062051,11.577374
"AUS",2006,"Female","53",84638,0.60200596,0.26142311,0.34058291,-0.13149337,11.481627
"AUS",2007,"Female","53",88454,0.61585522,0.28329509,0.33256009,-0.079994448,11.102566
"AUS",2008,"Female","53",92233,0.6018734,0.26857671,0.33329672,-0.10753093,10.814006
"AUS",2009,"Female","53",94450,0.57823658,0.2399506,0.33828598,-0.17006081,11.627363
"AUS",2010,"Female","53",97235,0.56317997,0.25504589,0.30813408,-0.094265051,11.472035
"AUS",2011,"Female","53",100556,0.5569706,0.25597861,0.30099201,-0.080818266,11.783619
"AUS",2012,"Female","53",102433,0.56458378,0.24799921,0.31658462,-0.1214796,12.02421
"AUS",2013,"Female","53",105093,0.54226196,0.23002909,0.31223291,-0.1515943,12.501092
"AUS",2014,"Female","53",105874,0.55259031,0.23837182,0.31421849,-0.13725661,12.558043
"AUS",2015,"Female","53",105859,0.55567259,0.2431507,0.3125219,-0.12484188,12.529925
"AUS",2016,"Female","53",104944,0.55694109,0.25939369,0.2975474,-0.068505824,12.207243
"AUS",2017,"Female","53",102208,0.53973389,0.26326522,0.27646869,-0.024462929,12.037642
"AUS",2018,"Female","53",101817,0.52741337,0.257534,0.2698794,-0.023407452,12.426279
"AUS",2019,"Female","53",103463,0.5569973,0.25570491,0.30129239,-0.081845067,10.787141
"AUS",2020,"Female","53",105806,0.59045041,0.28747469,0.30297571,-0.026252877,11.527319
"AUS",2021,"Female","53",110651,0.64877981,0.32003489,0.32874492,-0.013425243,11.095387
"AUS",2022,"Female","53",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","53",76108,0.53256887,0.24791139,0.28465751,-0.068997867,14.312995
"AUS",2003,"Male","53",77518,0.50659752,0.2427592,0.26383829,-0.041609153,13.979461
"AUS",2004,"Male","53",80668,0.50937843,0.24837971,0.2609987,-0.024773307,12.778909
"AUS",2005,"Male","53",85428,0.52451992,0.2582489,0.266271,-0.015294176,13.329147
"AUS",2006,"Male","53",86477,0.55601507,0.25553811,0.300477,-0.080823153,13.390205
"AUS",2007,"Male","53",89416,0.5654707,0.27946609,0.2860046,-0.011562952,12.332517
"AUS",2008,"Male","53",93142,0.58132827,0.26021901,0.32110929,-0.10474338,12.218824
"AUS",2009,"Male","53",93536,0.54456711,0.233026,0.31154111,-0.14417894,13.183374
"AUS",2010,"Male","53",95927,0.51450634,0.26071551,0.2537908,0.013458957,13.509727
"AUS",2011,"Male","53",100275,0.51617819,0.2573891,0.25878909,-0.00271223,13.393745
"AUS",2012,"Male","53",101537,0.54402447,0.24706459,0.29695991,-0.091715209,13.719497
"AUS",2013,"Male","53",105365,0.5272035,0.21920492,0.3079986,-0.16842392,14.911423
"AUS",2014,"Male","53",106400,0.54702508,0.22613519,0.32088989,-0.17321819,14.962741
"AUS",2015,"Male","53",106374,0.54692841,0.22478339,0.32214499,-0.17801525,14.532699
"AUS",2016,"Male","53",104981,0.5370875,0.24419601,0.2928915,-0.09066584,14.626725
"AUS",2017,"Male","53",101579,0.51513958,0.25912091,0.2560187,0.0060220826,14.319427
"AUS",2018,"Male","53",100671,0.51021099,0.24508479,0.2651262,-0.039280623,14.345976
"AUS",2019,"Male","53",102623,0.53095341,0.2350549,0.2958985,-0.11459311,13.230977
"AUS",2020,"Male","53",105417,0.56653023,0.25962541,0.30690479,-0.083454311,13.521856
"AUS",2021,"Male","53",108310,0.58393347,0.30101538,0.2829181,0.030992026,12.859
"AUS",2022,"Male","53",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","54",135874,0.54476643,0.23844799,0.3063184,-0.12458625,13.113506
"AUS",2003,"All genders","54",143797,0.54035187,0.24237581,0.29797611,-0.10289647,13.208359
"AUS",2004,"All genders","54",149892,0.53880119,0.24248151,0.29631969,-0.099922158,11.646751
"AUS",2005,"All genders","54",159531,0.55657196,0.26318938,0.29338259,-0.054248527,12.239181
"AUS",2006,"All genders","54",167138,0.58779442,0.25292888,0.33486551,-0.13939674,12.173848
"AUS",2007,"All genders","54",169727,0.59503561,0.27490142,0.32013419,-0.076016918,11.640658
"AUS",2008,"All genders","54",176622,0.59712601,0.2609112,0.33621478,-0.12611003,11.511509
"AUS",2009,"All genders","54",181686,0.56601715,0.23756468,0.3284525,-0.16057432,12.48586
"AUS",2010,"All genders","54",185116,0.53505421,0.25027859,0.28477561,-0.064473882,12.422854
"AUS",2011,"All genders","54",192304,0.54188728,0.25164509,0.2902422,-0.071227185,12.719802
"AUS",2012,"All genders","54",198783,0.5613215,0.24854851,0.31277302,-0.11441662,12.61128
"AUS",2013,"All genders","54",200721,0.5350396,0.22087541,0.31416419,-0.17435864,13.794874
"AUS",2014,"All genders","54",206906,0.5499534,0.22615239,0.32380101,-0.17755799,13.766042
"AUS",2015,"All genders","54",208409,0.5465765,0.22874539,0.3178311,-0.16298856,13.437637
"AUS",2016,"All genders","54",209392,0.54144508,0.2491522,0.29229289,-0.079676956,13.38105
"AUS",2017,"All genders","54",207904,0.5271076,0.25702,0.2700876,-0.024791149,13.298344
"AUS",2018,"All genders","54",202248,0.51772791,0.2449524,0.2727755,-0.053740788,13.348178
"AUS",2019,"All genders","54",200939,0.54469669,0.24213409,0.30256259,-0.11093973,12.208596
"AUS",2020,"All genders","54",204892,0.57812119,0.26967508,0.30844611,-0.067063853,12.64164
"AUS",2021,"All genders","54",206642,0.6210072,0.30920801,0.3117992,-0.0041725645,12.012127
"AUS",2022,"All genders","54",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","54",63828,0.56145668,0.23266602,0.32879069,-0.17120586,12.013271
"AUS",2003,"Female","54",68279,0.56303501,0.2417936,0.32124141,-0.14110634,12.00013
"AUS",2004,"Female","54",72179,0.56630039,0.23993962,0.32636079,-0.15260659,10.969418
"AUS",2005,"Female","54",77009,0.57488072,0.26463321,0.31024751,-0.079345681,11.559137
"AUS",2006,"Female","54",82095,0.60770595,0.2513532,0.35635281,-0.17278028,11.661406
"AUS",2007,"Female","54",83931,0.6225214,0.27415949,0.34836191,-0.11919657,11.118088
"AUS",2008,"Female","54",87816,0.60761452,0.26241919,0.34519532,-0.13623132,11.027682
"AUS",2009,"Female","54",90518,0.57095611,0.23784631,0.3331098,-0.16684905,11.562115
"AUS",2010,"Female","54",92779,0.55575562,0.24223141,0.31352419,-0.1282808,11.823642
"AUS",2011,"Female","54",96357,0.56302261,0.24794108,0.31508151,-0.11924997,12.057221
"AUS",2012,"Female","54",99335,0.56928825,0.2492094,0.32007882,-0.12448775,11.958999
"AUS",2013,"Female","54",100693,0.53354079,0.22147089,0.31206989,-0.16980708,12.549536
"AUS",2014,"Female","54",103417,0.55180073,0.22809878,0.32370192,-0.17325664,12.519285
"AUS",2015,"Female","54",104120,0.54644823,0.23604161,0.3104066,-0.13608789,12.580276
"AUS",2016,"Female","54",104673,0.5516243,0.25714779,0.29447651,-0.067670554,12.244658
"AUS",2017,"Female","54",103979,0.5345602,0.25543308,0.27912709,-0.044324305,12.385329
"AUS",2018,"Female","54",101486,0.52916139,0.25078672,0.2783747,-0.052135285,12.339853
"AUS",2019,"Female","54",101163,0.55655277,0.24612319,0.3104296,-0.11554413,11.031675
"AUS",2020,"Female","54",102729,0.5926438,0.2776337,0.3150101,-0.063067235,11.873801
"AUS",2021,"Female","54",104022,0.65125751,0.31595179,0.33530572,-0.029717779,11.216591
"AUS",2022,"Female","54",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","54",72046,0.52896577,0.24175259,0.28721321,-0.085942447,14.423228
"AUS",2003,"Male","54",75518,0.5209837,0.243237,0.27774671,-0.066239506,14.462578
"AUS",2004,"Male","54",77713,0.51167023,0.24345592,0.26821432,-0.048387412,12.739366
"AUS",2005,"Male","54",82522,0.53694052,0.25852489,0.27841559,-0.037044507,13.374926
"AUS",2006,"Male","54",85043,0.5683375,0.25142193,0.3169156,-0.11523729,13.116505
"AUS",2007,"Male","54",85796,0.56643867,0.27186871,0.29457,-0.040077232,12.47502
"AUS",2008,"Male","54",88806,0.5858354,0.25648069,0.3293547,-0.12439332,12.227871
"AUS",2009,"Male","54",91168,0.56073773,0.23607589,0.32466179,-0.15798098,13.601145
"AUS",2010,"Male","54",92337,0.51385021,0.25793549,0.25591469,0.0039326753,13.615024
"AUS",2011,"Male","54",95947,0.52117729,0.2550382,0.26613909,-0.02129964,13.803693
"AUS",2012,"Male","54",99448,0.5534811,0.24785851,0.30562261,-0.10436508,13.639194
"AUS",2013,"Male","54",100028,0.53806782,0.22003411,0.31803373,-0.18213247,15.118815
"AUS",2014,"Male","54",103489,0.54712009,0.22258662,0.32453352,-0.18633369,15.052677
"AUS",2015,"Male","54",104289,0.54574108,0.21975709,0.325984,-0.19464707,14.616523
"AUS",2016,"Male","54",104719,0.53035259,0.2398614,0.29049119,-0.095464408,14.698071
"AUS",2017,"Male","54",103925,0.51808083,0.2579737,0.2601071,-0.0041178889,14.465506
"AUS",2018,"Male","54",100762,0.50616741,0.23855779,0.2676096,-0.057395656,14.560283
"AUS",2019,"Male","54",99776,0.53095829,0.23604539,0.2949129,-0.11087032,13.553329
"AUS",2020,"Male","54",102163,0.56223488,0.25973892,0.30249599,-0.076048404,13.378556
"AUS",2021,"Male","54",102620,0.58804703,0.30220371,0.28584331,0.027821587,13.221365
"AUS",2022,"Male","54",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2003,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2004,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2005,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2006,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2007,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2008,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2009,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2010,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2011,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2012,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2013,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2014,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2015,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2016,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2017,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2018,"All genders","55",NA,NA,NA,NA,NA,NA
"AUS",2019,"All genders","55",NA,NA,NA,NA,NA,NA
